tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM
9606	Homo sapiens	929	0	live	CD14		CD14 molecule	monocyte differentiation antigen CD14|my23 antigen|myeloid cell-specific leucine-rich glycoprotein	5q31.3	5	NC_000005.10	140631732	140633701	minus	3	158120
9606	Homo sapiens	3908	0	live	LAMA2	LAMM, MDC1A	laminin subunit alpha 2	laminin subunit alpha-2|laminin M chain|laminin, alpha 2|laminin-12 subunit alpha|laminin-2 subunit alpha|laminin-4 subunit alpha|merosin heavy chain|mutant laminin subunit alpha 2	6q22.33	6	NC_000006.12	128883138	129516566	plus	65	156225
9606	Homo sapiens	5648	0	live	MASP1	3MC1, CRARF, CRARF1, MAP-1, MAP1, MASP, MASP-3, MASP3, MAp44, PRSS5, RaRF	MBL associated serine protease 1	mannan-binding lectin serine protease 1|C4/C2 activating component of Ra-reactive factor|Ra-reactive factor serine protease p100|complement factor MASP-3|complement-activating component of Ra-reactive factor|mannan binding lectin serine peptidase 1|mannose-associated serine protease 1|mannose-binding lectin-associated serine protease 1|mannose-binding protein-associated serine protease|serine protease 5	3q27.3	3	NC_000003.12	187217282	187291737	minus	18	600521
9606	Homo sapiens	311	0	live	ANXA11	ALS23, ANX11, CAP-50, CAP50, IBMWMA	annexin A11	annexin A11|56 kDa autoantigen|annexin XI|annexin-11|calcyclin-associated annexin 50|epididymis secretory sperm binding protein	10q22.3	10	NC_000010.11	80150889	80205808	minus	21	602572
9606	Homo sapiens	3082	0	live	HGF	DFNB39, F-TCFB, HPTA, SF, HGF	hepatocyte growth factor	"hepatocyte growth factor|fibroblast-derived tumor cytotoxic factor|hepatocyte growth factor (hepapoietin A; scatter factor)|hepatopoietin-A|lung fibroblast-derived mitogen"	7q21.11	7	NC_000007.14	81699010	81770047	minus	20	142409
9606	Homo sapiens	3909	0	live	LAMA3	BM600, E170, JEB2A, JEB2B, JEB2C, LAMNA, LOCS	laminin subunit alpha 3	laminin subunit alpha-3|BM600 150kD subunit|LAM3, alpha-3 subunit|epiligrin 170 kda subunit|epiligrin alpha 3 subunit|kalinin 165kD subunit|kalinin subunit alpha|laminin 5, alpha-3 subunit|laminin A3|laminin, alpha 3 (nicein (150kD), kalinin (165kD), BM600 (150kD), epilegrin)|laminin-5 alpha 3 chain|laminin-5 subunit alpha|laminin-6 subunit alpha|laminin-7 subunit alpha|nicein 150kD subunit|nicein subunit alpha	18q11.2	18	NC_000018.10	23689453	23955066	plus	79	600805
9606	Homo sapiens	1116	0	live	CHI3L1	ASRT7, CGP-39, GP-39, GP39, HC-gp39, HCGP-3P, YK-40, YKL-40, YKL40, YYL-40, hCGP-39	chitinase 3 like 1	chitinase-3-like protein 1|39 kDa synovial protein|cartilage glycoprotein 39|chitinase 3-like 1 (cartilage glycoprotein-39)	1q32.1	1	NC_000001.11	203178931	203186704	minus	11	601525
9606	Homo sapiens	328	0	live	APEX1	APE, APE1, APEN, APEX, APX, HAP1, REF1	apurinic/apyrimidinic endodeoxyribonuclease 1	DNA repair nuclease/redox regulator APEX1|AP endonuclease class I|AP lyase|APEX nuclease (multifunctional DNA repair enzyme) 1|DNA-(apurinic or apyrimidinic site) endonuclease|DNA-(apurinic or apyrimidinic site) lyase|apurinic-apyrimidinic endonuclease 1|apurinic/apyrimidinic (abasic) endonuclease|deoxyribonuclease (apurinic or apyrimidinic)|protein REF-1|redox factor-1	14q11.2	14	NC_000014.9	20455226	20457767	plus	5	107748
9606	Homo sapiens	9241	0	live	NOG	SYM1, SYNS1, SYNS1A	noggin	noggin|symphalangism 1 (proximal)	17q22	17	NC_000017.11	56593699	56595611	plus	1	602991
9606	Homo sapiens	3065	0	live	HDAC1	GON-10, HD1, KDAC1, RPD3, RPD3L1	histone deacetylase 1	histone deacetylase 1|protein deacetylase HDAC1|protein deacylase HDAC1|protein decrotonylase HDAC1|reduced potassium dependency, yeast homolog-like 1	1p35.2-p35.1	1	NC_000001.11	32292083	32333626	plus	15	601241
9606	Homo sapiens	1804	0	live	DPP6	DPL1, DPPX, MRD33, VF2	dipeptidyl peptidase like 6	A-type potassium channel modulatory protein DPP6|DPP VI|dipeptidyl aminopeptidase IV-related protein|dipeptidyl aminopeptidase-like protein 6|dipeptidyl peptidase IV-related protein|dipeptidyl peptidase VI|dipeptidyl-peptidase 6	7q36.2	7	NC_000007.14	153748133	154894285	plus	32	126141
9606	Homo sapiens	5241	0	live	PGR	NR3C3, PR	progesterone receptor	progesterone receptor|nuclear receptor subfamily 3 group C member 3	11q22.1	11	NC_000011.10	101029624	101129813	minus	10	607311
9606	Homo sapiens	2321	0	live	FLT1	FLT, FLT-1, VEGFR-1, VEGFR1	fms related receptor tyrosine kinase 1	vascular endothelial growth factor receptor 1|fms related tyrosine kinase 1|fms-like tyrosine kinase 1|fms-related tyrosine kinase 1 (vascular endothelial growth factor/vascular permeability factor receptor)|tyrosine-protein kinase FRT|tyrosine-protein kinase receptor FLT|vascular permeability factor receptor	13q12.3	13	NC_000013.11	28300346	28495128	minus	32	165070
9606	Homo sapiens	407040	0	live	MIR34A	MIRN34A, miRNA34A, mir-34, mir-34a	microRNA 34a	hsa-mir-34a	1p36.22	1	NC_000001.11	9151668	9151777	minus	1	611172
9606	Homo sapiens	3315	0	live	HSPB1	CMT2F, HEL-S-102, HMN2B, HMND3, HS.76067, HSP27, HSP28, Hsp25, SRP27	heat shock protein family B (small) member 1	heat shock protein beta-1|28 kDa heat shock protein|epididymis secretory protein Li 102|estrogen-regulated 24 kDa protein|heat shock 27 kDa protein|heat shock 27kD protein 1|heat shock 27kDa protein 1|heat shock protein family B member 1|stress-responsive protein 27	7q11.23	7	NC_000007.14	76302673	76304292	plus	3	602195
9606	Homo sapiens	9682	0	live	KDM4A	JHDM3A, JMJD2, JMJD2A, TDRD14A	lysine demethylase 4A	lysine-specific demethylase 4A|[histone H3]-trimethyl-L-lysine(36) demethylase 4A|[histone H3]-trimethyl-L-lysine(9) demethylase 4A|jmjC domain-containing histone demethylation protein 3A|jumonji C domain-containing histone demethylase 3A|jumonji domain containing 2|jumonji domain containing 2A|jumonji domain-containing protein 2A|lysine (K)-specific demethylase 4A|tudor domain containing 14A	1p34.2-p34.1	1	NC_000001.11	43650149	43705518	plus	22	609764
9606	Homo sapiens	7161	0	live	TP73	CILD47, P73	tumor protein p73	tumor protein p73|p53-like transcription factor|p53-related protein	1p36.32	1	NC_000001.11	3652516	3736201	plus	18	601990
9606	Homo sapiens	5027	0	live	P2RX7	P2X7	purinergic receptor P2X 7	P2X purinoceptor 7|ATP receptor|P2X7 receptor|P2Z receptor|purinergic receptor P2X, ligand gated ion channel, 7|purnergic receptor P2X 7	12q24.31	12	NC_000012.12	121132876	121188032	plus	13	602566
9606	Homo sapiens	3481	0	live	IGF2	C11orf43, GRDF, IGF-II, PP9974, SRS3	insulin like growth factor 2	insulin-like growth factor 2|T3M-11-derived growth factor|insulin-like growth factor 2 (somatomedin A)|insulin-like growth factor type 2|preptin	11p15.5	11	NC_000011.10	2129117	2149566	minus	9	147470
9606	Homo sapiens	682	0	live	BSG	5F7, CD147, EMMPRIN, EMPRIN, HAb18G, OK, TCSF	basigin (Ok blood group)	basigin|OK blood group antigen|collagenase stimulatory factor|extracellular matrix metalloproteinase inducer|hepatoma-associated antigen|leukocyte activation antigen M6|tumor cell-derived collagenase stimulatory factor	19p13.3	19	NC_000019.10	571283	583493	plus	10	109480
9606	Homo sapiens	10562	0	live	OLFM4	GC1, GW112, OLM4, OlfD, UNQ362, bA209J19.1, hGC-1, hOLfD, pDP4	olfactomedin 4	olfactomedin-4|G-CSF-stimulated clone 1 protein|antiapoptotic protein GW112|olfactoimedin|tiarin	13q14.3	13	NC_000013.11	53028813	53052057	plus	5	614061
9606	Homo sapiens	2254	0	live	FGF9	FGF-9, GAF, HBFG-9, HBGF-9, SYNS3	fibroblast growth factor 9	fibroblast growth factor 9|fibroblast growth factor 9 (glia-activating factor)|heparin-binding growth factor 9	13q12.11	13	NC_000013.11	21671073	21704498	plus	4	600921
9606	Homo sapiens	3486	0	live	IGFBP3	BP-53, IBP-3, IBP3, IGFBP-3	insulin like growth factor binding protein 3	insulin-like growth factor-binding protein 3|IGF-binding protein 3|acid stable subunit of the 140 K IGF complex|binding protein 29|binding protein 53|growth hormone-dependent binding protein	7p12.3	7	NC_000007.14	45912245	45921272	minus	5	146732
9606	Homo sapiens	5214	0	live	PFKP	ATP-PFK, PFK-C, PFK-P, PFKF	phosphofructokinase, platelet	ATP-dependent 6-phosphofructokinase, platelet type|6-phosphofructokinase type C|6-phosphofructokinase, platelet type|phosphofructo-1-kinase isozyme C|phosphofructokinase 1|phosphohexokinase	10p15.2	10	NC_000010.11	3067548	3136805	plus	28	171840
9606	Homo sapiens	7132	0	live	TNFRSF1A	CD120a, FPF, TBP1, TNF-R, TNF-R-I, TNF-R55, TNFAR, TNFR1, TNFR55, TNFR60, p55, p55-R, p60	TNF receptor superfamily member 1A	tumor necrosis factor receptor superfamily member 1A|TNF-R1|TNF-RI|TNFR-I|tumor necrosis factor binding protein 1|tumor necrosis factor receptor type 1|tumor necrosis factor-alpha receptor	12p13.31	12	NC_000012.12	6328771	6342076	minus	11	191190
9606	Homo sapiens	7076	0	live	TIMP1	CLGI, EPA, EPO, HCI, TIMP, TIMP-1	TIMP metallopeptidase inhibitor 1	metalloproteinase inhibitor 1|collagenase inhibitor|epididymis secretory sperm binding protein|erythroid potentiating activity|fibroblast collagenase inhibitor|tissue inhibitor of metalloproteinases 1	Xp11.3	X	NC_000023.11	47582436	47586789	plus	6	305370
9606	Homo sapiens	658	0	live	BMPR1B	ALK-6, ALK6, AMD3, AMDD, BDA1D, BDA2, CDw293	bone morphogenetic protein receptor type 1B	bone morphogenetic protein receptor type-1B|BMP type-1B receptor|BMPR-1B|activin receptor-like kinase 6|bone morphogenetic protein receptor, type IB|serine/threonine receptor kinase	4q22.3	4	NC_000004.12	94757955	95158450	plus	21	603248
9606	Homo sapiens	3596	0	live	IL13	IL-13, P600	interleukin 13	interleukin-13	5q31.1	5	NC_000005.10	132656522	132661110	plus	6	147683
9606	Homo sapiens	1602	0	live	DACH1	DACH	dachshund family transcription factor 1	dachshund homolog 1|dac homolog	13q21.33	13	NC_000013.11	71437966	71867204	minus	15	603803
9606	Homo sapiens	6311	0	live	ATXN2	ATX2, SCA2, TNRC13	ataxin 2	ataxin-2|spinocerebellar ataxia type 2 protein|trinucleotide repeat-containing gene 13 protein	12q24.12	12	NC_000012.12	111452214	111599673	minus	27	601517
9606	Homo sapiens	2629	0	live	GBA1	GBA, GCB, GLUC	glucosylceramidase beta 1	lysosomal acid glucosylceramidase|D-glucosyl-N-acylsphingosine glucohydrolase|SGTase|acid beta-glucosidase|alglucerase|beta-GC|beta-glucocerebrosidase|beta-glucosylceramidase 1|cholesterol glucosyltransferase|cholesteryl-beta-glucosidase|glucocerebrosidase|glucosidase, beta, acid|glucosylceramidase-like protein|imiglucerase|lysosomal acid GCase|lysosomal cholesterol glycosyltransferase|lysosomal galactosylceramidase|lysosomal glucocerebrosidase|lysosomal glycosylceramidase	1q22	1	NC_000001.11	155234452	155244627	minus	12	606463
9606	Homo sapiens	7306	0	live	TYRP1	CAS2, CATB, GP75, OCA3, TRP, TRP1, TYRP, b-PROTEIN	tyrosinase related protein 1	5,6-dihydroxyindole-2-carboxylic acid oxidase|DHICA oxidase|catalase B|glycoprotein 75|melanoma antigen gp75	9p23	9	NC_000009.12	12693385	12710285	plus	8	115501
9606	Homo sapiens	306	0	live	ANXA3	ANX3	annexin A3	annexin A3|35-alpha calcimedin|Annexin III (lipocortin III)|PAP-III|annexin III (lipocortin III, 1,2-cyclic-inositol-phosphate phosphodiesterase, placental anticoagulant protein III, calcimedin 35-alpha)|annexin-3|calcimedin 35-alpha|inositol 1,2-cyclic phosphate 2-phosphohydrolase|lipocortin III|placental anticoagulant protein III	4q21.21	4	NC_000004.12	78551770	78610447	plus	14	106490
9606	Homo sapiens	5630	0	live	PRPH	NEF41, PRPH	peripherin	peripherin|neurofilament 4 (57kD)	12q13.12	12	NC_000012.12	49295147	49298686	plus	9	170710
9606	Homo sapiens	130029	65065	secondary	ALS2CR16		amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 16		2q33.2	2	NC_000002.10	203559078	203561222	plus	2	
9606	Homo sapiens	65071	151254	secondary	ALS2CR11		amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 11		2q33	2						
9606	Homo sapiens	65069	150864	secondary	ALS2CR13		amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 13									
9606	Homo sapiens	65068	130026	secondary	ALS2CR14		amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 14		2q33	2						
9606	Homo sapiens	65067	130026	secondary	ALS2CR15		amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 15									
9606	Homo sapiens	65066	65065	secondary	ALS2CR16		amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 16									
9606	Homo sapiens	65064	65059	secondary	ALS2CR18		amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 18									
9606	Homo sapiens	65058	57679	secondary	ALS2CR6		amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 6		2q33	2						
9606	Homo sapiens	252	57679	secondary	ALS2		amyotrophic lateral sclerosis 2 (juvenile)		2q33	2						
9606	Homo sapiens	2056	0	live	EPO	DBAL, ECYT5, EP, MVCD2	erythropoietin	erythropoietin|epoetin	7q22.1	7	NC_000007.14	100720468	100723700	plus	5	133170
9606	Homo sapiens	811	0	live	CALR	CALR1, CRT, HEL-S-99n, RO, SSA, cC1qR	calreticulin	"calreticulin|CRP55|ERp60|HACBP|Sicca syndrome antigen A (autoantigen Ro; calreticulin)|calregulin|endoplasmic reticulum resident protein 60|epididymis secretory sperm binding protein Li 99n|grp60"	19p13.13	19	NC_000019.10	12938609	12944489	plus	9	109091
9606	Homo sapiens	6916	0	live	TBXAS1	BDPLT14, CYP5, CYP5A1, GHOSAL, THAS, TS, TXAS, TXS	thromboxane A synthase 1	thromboxane-A synthase|TXA synthase|cytochrome P450 5A1|cytochrome P450, family 5, subfamily A, polypeptide 1|hydroperoxy icosatetraenoate dehydratase|platelet, cytochrome P450, subfamily V|thromboxane A synthase 1 (platelet)	7q34	7	NC_000007.14	139778242	140020293	plus	20	274180
9606	Homo sapiens	2688	0	live	GH1	GH, GH-N, GHB5, GHN, IGHD1A, IGHD1B, IGHD2, hGH-N	growth hormone 1	somatotropin|growth hormone B5|pituitary growth hormone	17q23.3	17	NC_000017.11	63917203	63918839	minus	5	139250
9606	Homo sapiens	6606	0	live	SMN1	BCD541, GEMIN1, SMA, SMA1, SMA2, SMA3, SMA4, SMA@, SMN, SMNT, T-BCD541, TDRD16A	survival of motor neuron 1, telomeric	survival motor neuron protein|component of gems 1|gemin-1|survival motor neuron 1 protein|tudor domain containing 16A	5q13.2	5	NC_000005.10	70924941	70966375	plus	11	600354
9606	Homo sapiens	9181	0	live	ARHGEF2	GEF, GEF-H1, GEFH1, LFP40, Lfc, NEDMHM, P40	Rho/Rac guanine nucleotide exchange factor 2	rho guanine nucleotide exchange factor 2|Rho/Rac guanine nucleotide exchange factor (GEF) 2|guanine nucleotide exchange factor H1|microtubule-regulated Rho-GEF|proliferating cell nucleolar antigen p40	1q22	1	NC_000001.11	155946854	155979617	minus	25	607560
9606	Homo sapiens	1994	0	live	ELAVL1	ELAV1, HUR, Hua, MelG	ELAV like RNA binding protein 1	ELAV-like protein 1|ELAV (embryonic lethal, abnormal vision, Drosophila)-like 1 (Hu antigen R)|Hu antigen R|Human antigen R|embryonic lethal, abnormal vision, drosophila, homolog-like 1|hu-antigen R	19p13.2	19	NC_000019.10	7958573	8005641	minus	7	603466
9606	Homo sapiens	6285	0	live	S100B	NEF, S100, S100-B, S100beta	S100 calcium binding protein B	protein S100-B|S-100 calcium-binding protein, beta chain|S-100 protein subunit beta|S100 calcium-binding protein, beta (neural)	21q22.3	21	NC_000021.9	46598604	46605082	minus	3	176990
9606	Homo sapiens	9817	0	live	KEAP1	INrf2, KLHL19	kelch like ECH associated protein 1	kelch-like ECH-associated protein 1|KEAP1 delta C|cytosolic inhibitor of Nrf2|kelch-like family member 19|kelch-like protein 19	19p13.2	19	NC_000019.10	10486125	10503356	minus	7	606016
9606	Homo sapiens	4854	0	live	NOTCH3	CADASIL, CADASIL1, CASIL, IMF2, LMNS	notch receptor 3	neurogenic locus notch homolog protein 3|Notch homolog 3|notch 3	19p13.12	19	NC_000019.10	15159038	15200995	minus	33	600276
9606	Homo sapiens	2022	0	live	ENG	END, HHT1, ORW1	endoglin	endoglin|CD105 antigen|soluble endoglin	9q34.11	9	NC_000009.12	127815016	127854658	minus	16	131195
9606	Homo sapiens	653928	65065	secondary	LOC653928		similar to amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 16			2						
9606	Homo sapiens	653539	65065	secondary	LOC653539		similar to amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 16		2q33.2	2						
9606	Homo sapiens	650168	644462	secondary	LOC650168		similar to amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 2			1						
9606	Homo sapiens	392841	0	discontinued	LOC392841		"similar to amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 2; ILP-interacting protein ILPIPA"			7						
9606	Homo sapiens	378204	0	discontinued	LOC378204		"similar to amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 2; ILP-interacting protein ILPIPA"			7						
9606	Homo sapiens	346542	0	discontinued	LOC346542		"similar to amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 2; ILP-interacting protein ILPIPA"		7q36.1	7						
9606	Homo sapiens	339394	0	discontinued	LOC339394		"similar to amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 3; likely ortholog of rat GABA(A) receptor-associated protein (GRIF-1)"		1p13.1	1						
9606	Homo sapiens	155039	0	discontinued	LOC155039		"similar to amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 2; ILP-interacting protein ILPIPA"		7q35	7						
9606	Homo sapiens	151415	0	discontinued	LOC151415		similar to amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 19 (H. sapiens)		2q33.3	2						
9606	Homo sapiens	151253	0	discontinued	LOC151253		similar to amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 2 (H. sapiens)		2q33.2	2						
9606	Homo sapiens	148512	0	discontinued	LOC148512		similar to amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 2		1p32.3	1						
9606	Homo sapiens	148511	0	discontinued	LOC148511		similar to amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 2 (H. sapiens)			1						
9606	Homo sapiens	130541	0	discontinued	LOC130541		similar to amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 2 (H. sapiens)		2q33.2	2						
9606	Homo sapiens	126580	0	discontinued	LOC126580		similar to amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 3		1p13.1	1						
9606	Homo sapiens	91255	644462	secondary	LOC91255		similar to amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 2		1p32.2	1						
9606	Homo sapiens	90512	0	discontinued	LOC90512		similar to amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 2		7q36.1	7						
9606	Homo sapiens	85776	0	discontinued	LOC85776		similar to amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 2		1p32.2	1						
9606	Homo sapiens	82517	0	discontinued	LOC82517		similar to amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 2 (H. sapiens)			1						
9606	Homo sapiens	66010	60491	secondary	ALS2CR1	CALS-7	amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 1									
9606	Homo sapiens	66009	55437	secondary	ALS2CR2	CALS-21	amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 2									
9606	Homo sapiens	11315	0	live	PARK7	DJ-1, DJ1, GATD2, HEL-S-67p	Parkinsonism associated deglycase	Parkinson disease protein 7|Parkinson disease (autosomal recessive, early onset) 7|epididymis secretory sperm binding protein Li 67p|maillard deglycase|oncogene DJ1|parkinson protein 7|protein DJ-1|protein deglycase DJ-1|protein/nucleic acid deglycase DJ-1	1p36.23	1	NC_000001.11	7961711	7985505	plus	7	602533
9606	Homo sapiens	3709	0	live	ITPR2	ANHD, CFAP48, INSP3R2, IP3R2	inositol 1,4,5-trisphosphate receptor type 2	inositol 1,4,5-trisphosphate-gated calcium channel ITPR2|IP3 receptor|IP3R 2|cilia and flagella associated protein 48|type 2 InsP3 receptor	12p11.23	12	NC_000012.12	26335352	26833194	minus	62	600144
9606	Homo sapiens	3956	0	live	LGALS1	GAL1, GBP	galectin 1	galectin-1|14 kDa laminin-binding protein|14 kDa lectin|HBL|HLBP14|HPL|S-Lac lectin 1|beta-galactoside-binding lectin L-14-I|beta-galactoside-binding protein 14kDa|epididymis secretory sperm binding protein|gal-1|galaptin|lactose-binding lectin 1|lectin, galactoside-binding, soluble, 1|putative MAPK-activating protein PM12	22q13.1	22	NC_000022.11	37675636	37679802	plus	4	150570
9606	Homo sapiens	8821	0	live	INPP4B		inositol polyphosphate-4-phosphatase type II B	"inositol polyphosphate 4-phosphatase type II|inositol polyphosphate 4-phosphatase II; 4-phosphatase II|inositol polyphosphate-4-phosphatase, type II, 105kDa|type II inositol 3,4-bisphosphate 4-phosphatase"	4q31.21	4	NC_000004.12	142023160	142846535	minus	50	607494
9606	Homo sapiens	5478	0	live	PPIA	CYPA, CYPH, HEL-S-69p	peptidylprolyl isomerase A	peptidyl-prolyl cis-trans isomerase A|PPIase A|T cell cyclophilin|cyclosporin A-binding protein|epididymis secretory sperm binding protein Li 69p|peptidylprolyl isomerase A (cyclophilin A)|rotamase A	7p13	7	NC_000007.14	44796681	44803117	plus	7	123840
9606	Homo sapiens	7139	0	live	TNNT2	CMD1D, CMH2, CMPD2, LVNC6, RCM3, TnTC, cTnT	troponin T2, cardiac type	troponin T, cardiac muscle|cardiomyopathy, dilated 1D (autosomal dominant)|cardiomyopathy, hypertrophic 2|troponin T type 2 (cardiac)	1q32.1	1	NC_000001.11	201359014	201377680	minus	17	191045
9606	Homo sapiens	65072	0	live	CFLAR-AS1	ALS2CR10	CFLAR antisense RNA 1	CFLAR antisense RNA 1 (non-protein coding)|amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 10	2q33.1	2	NC_000002.12	201140289	201157792	minus	7	
9606	Homo sapiens	389599	0	live	STRADBP1	ALS2CR2P1, STLK6ps1	STE20-related kinase adaptor beta pseudogene 1	amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 2 pseudogene	7q36.1	7	NC_000007.14	150511976	150514047	minus	0	
9606	Homo sapiens	644462	0	live	LOC644462		STE20 related adaptor beta pseudogene	STE20-related kinase adaptor beta pseudogene|amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 2 pseudogene	1p33	1	NC_000001.11	48435702	48437896	plus	0	
9606	Homo sapiens	7133	0	live	TNFRSF1B	CD120b, TBPII, TNF-R-II, TNF-R75, TNFBR, TNFR1B, TNFR2, TNFR80, p75, p75TNFR	TNF receptor superfamily member 1B	tumor necrosis factor receptor superfamily member 1B|TNF-R2|TNF-RII|p75 TNF receptor|p80 TNF-alpha receptor|tumor necrosis factor beta receptor|tumor necrosis factor binding protein 2|tumor necrosis factor receptor 2|tumor necrosis factor receptor type II	1p36.22	1	NC_000001.11	12166991	12209220	plus	13	191191
9606	Homo sapiens	5562	0	live	PRKAA1	AMPK, AMPK alpha 1, AMPKa1	protein kinase AMP-activated catalytic subunit alpha 1	5'-AMP-activated protein kinase catalytic subunit alpha-1|5'-AMP-activated protein kinase, catalytic alpha-1 chain|ACACA kinase|AMP -activate kinase alpha 1 subunit|AMP-activated protein kinase, catalytic, alpha-1|AMPK subunit alpha-1|AMPK, alpha, 1|HMGCR kinase|acetyl-CoA carboxylase kinase|hydroxymethylglutaryl-CoA reductase kinase|protein kinase, AMP-activated, alpha 1 catalytic subunit|tau-protein kinase PRKAA1	5p13.1	5	NC_000005.10	40759389	40798374	minus	12	602739
9606	Homo sapiens	1544	0	live	CYP1A2	CP12, CYPIA2, P3-450, P450(PA)	cytochrome P450 family 1 subfamily A member 2	cytochrome P450 1A2|P450 form 4|aryl hydrocarbon hydroxylase|cholesterol 25-hydroxylase|cytochrome P(3)450|cytochrome P450 4|cytochrome P450, family 1, subfamily A, polypeptide 2|cytochrome P450, subfamily I (aromatic compound-inducible), polypeptide 2|cytochrome P450-P3|dioxin-inducible P3-450|flavoprotein-linked monooxygenase|hydroperoxy icosatetraenoate dehydratase|microsomal monooxygenase|xenobiotic monooxygenase	15q24.1	15	NC_000015.10	74748845	74756607	plus	7	124060
9606	Homo sapiens	5792	0	live	PTPRF	BNAH2, LAR	protein tyrosine phosphatase receptor type F	receptor-type tyrosine-protein phosphatase F|LCA-homolog|leukocyte antigen-related (LAR) PTP receptor|leukocyte antigen-related tyrosine phosphatase|leukocyte common antigen related|protein tyrosine phosphatase, receptor type, F polypeptide|receptor-linked protein-tyrosine phosphatase LAR	1p34.2	1	NC_000001.11	43522051	43623666	plus	43	179590
9606	Homo sapiens	65018	0	live	PINK1	BRPK, PARK6	PTEN induced kinase 1	serine/threonine-protein kinase PINK1, mitochondrial|PTEN induced putative kinase 1|PTEN-induced putative kinase protein 1|protein kinase BRPK	1p36.12	1	NC_000001.11	20633458	20651511	plus	8	608309
9606	Homo sapiens	5300	0	live	PIN1	DOD, UBL5	peptidylprolyl cis/trans isomerase, NIMA-interacting 1	peptidyl-prolyl cis-trans isomerase NIMA-interacting 1|PPIase Pin1|parvulin PIN1|protein (peptidyl-prolyl cis/trans isomerase) NIMA-interacting 1|protein interacting with never in mitosis A1|rotamase Pin1	19p13.2	19	NC_000019.10	9835318	9849689	plus	6	601052
9606	Homo sapiens	283131	0	live	NEAT1	LINC00084, NCRNA00084, TP53LC15, TncRNA, VINC	nuclear paraspeckle assembly transcript 1	MENepsilon/beta|long intergenic non-protein coding RNA 84|nuclear enriched abundant transcript 1|nuclear paraspeckle assembly transcript 1 (non-protein coding)|trophoblast MHC class II suppressor|trophoblast-derived noncoding RNA|virus inducible non-coding RNA	11q13.1	11	NC_000011.10	65422798	65445540	plus	1	612769
9606	Homo sapiens	7474	0	live	WNT5A	hWNT5A	Wnt family member 5A	protein Wnt-5a|WNT-5A protein|epididymis secretory sperm binding protein|wingless-type MMTV integration site family, member 5A	3p14.3	3	NC_000003.12	55465715	55505263	minus	17	164975
9606	Homo sapiens	3570	0	live	IL6R	CD126, HIES5, IL-1Ra, IL-6R, IL-6R-1, IL-6RA, IL6Q, IL6QTLA, IL6RQ, gp80, IL6R	interleukin 6 receptor	interleukin-6 receptor subunit alpha|CD126 antigen|IL-6 receptor subunit alpha|membrane glycoprotein 80	1q21.3	1	NC_000001.11	154405343	154469450	plus	15	147880
9606	Homo sapiens	899	0	live	CCNF	FBX1, FBXO1, FTDALS5	cyclin F	cyclin-F|F-box only protein 1|G2/mitotic-specific cyclin-F	16p13.3	16	NC_000016.10	2429447	2458854	plus	17	600227
9606	Homo sapiens	3066	0	live	HDAC2	HD2, KDAC2, RPD3, YAF1	histone deacetylase 2	histone deacetylase 2|YY1-associated factor 1|protein deacylase HDAC2|transcriptional regulator homolog RPD3	6q21	6	NC_000006.12	113933028	113971148	minus	17	605164
